index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
6810	3.0	0.1017	show, voice, power, young, future, lead, leader, powerful, inspire, courage	797124735704432640	502	https://medium.com/@KamalaHarris/i-want-president-elect-trump-to-know-where-i-stand-4ea58d5f1549#.ekclmfuwc	https://twitter.com/KamalaHarris/status/797124735704432640	257	1478884320	We have the power to give a voice to the voiceless and advance an agenda rooted in justice and equality. ...	[]	[]		KamalaHarris
6811	18.0	0.1034	student, school, college, education, debt, start, good, serve, free, america	796930956502433793	1399		https://twitter.com/KamalaHarris/status/796930956502433793	332	1478838120	I intend to fight for our students and invest in them. We cannot let them graduate with devastating amounts of debt.	[]	[]		KamalaHarris
6812	20.0	0.0788	sign, californian, important, leave, mother, win, include, word, congratulation, step	796916013505904640	411	http://go.kamalaharris.org/page/s/stand-with-our-immigrants?source=tw161110	https://twitter.com/KamalaHarris/status/796916013505904640	276	1478834520	Sign our petition right now to let everyone know you are standing with our immigrant communities:  ...	[]	[]		KamalaHarris
6813	15.0	0.0815	justice, speak, country, truth, moment, equal, place, survivor, hate, opportunity	796915862594813952	855		https://twitter.com/KamalaHarris/status/796915862594813952	358	1478834520	We must reject racism and xenophobia in our politics as we work to protect our immigrant communities through real reforms.	[]	[]		KamalaHarris
6814	19.0	0.0829	american, law, attack, public, world, create, protection, safety, defend, change	796915629399900161	1133		https://twitter.com/KamalaHarris/status/796915629399900161	467	1478834460	Demagoguing or outright attacking communities of color is not a real plan—it is a recipe for disaster.	[]	[]		KamalaHarris
6815	0.0	0.0577	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796899757948096512	1135		https://twitter.com/KamalaHarris/status/796899757948096512	599	1478830680	We must come together right now   and fight for who we are and the country we want to be.	[]	[]	pic.twitter.com/YlnyAi71fs	KamalaHarris
6816	0.0	0.0955	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796883143131332609	1412		https://twitter.com/KamalaHarris/status/796883143131332609	542	1478826720	This is a moment that is challenging to all of us. It’s time to roll up our sleeves and fight for who we are as a nation.	[]	[]		KamalaHarris
6817	23.0	0.0716	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	796859486971580416	1012	http://kamalaharris.org/faq	https://twitter.com/KamalaHarris/status/796859486971580416	611	1478821080	Are you interested in joining Senator-elect Harris’ team? We need people for our DC & CA offices. Learn more → 	[]	[]		KamalaHarris
6818	3.0	0.0727	show, voice, power, young, future, lead, leader, powerful, inspire, courage	796825274855755778	427		https://twitter.com/KamalaHarris/status/796825274855755778	114	1478812920	As a country we need to heal and come together in a way that includes and gives a voice to all people.	[]	[]	pic.twitter.com/TR6WIACx2u	KamalaHarris
6819	8.0	0.072	system, community, reform, criminal_justice, happen, crime, fail, government, break, puerto_rico	796825247487885312	842		https://twitter.com/KamalaHarris/status/796825247487885312	331	1478812860	Let's re-dedicate ourselves to the fight for who we are and coalition-building.	[]	[]	pic.twitter.com/kD7I5mUKo0	KamalaHarris
6820	5.0	0.0735	make, nation, history, decision, turn, politic, difference, back, society, future	796818190563037184	367		https://twitter.com/KamalaHarris/status/796818190563037184	114	1478811180	We need to make sure our lawmakers are representing ALL of the people they serve. We are stronger when we are inclusive. – bei CHIRLA (Coalition for Humane Immigrant Rights of Los Angeles)	[]	[]		KamalaHarris
6821	10.0	0.0663	work, teacher, give, job, economy, pay, live, raise, build, america	796816560895631360	637		https://twitter.com/KamalaHarris/status/796816560895631360	210	1478810820	The election is over and now it's time to get to work and make plans. Building a wall and having Mexico pay for it is not a realistic plan. – bei CHIRLA (Coalition for Humane Immigrant Rights of Los Angeles)	[]	[]	pic.twitter.com/hkLnpBqluh	KamalaHarris
6822	23.0	0.0963	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	796803163013558272	436		https://twitter.com/KamalaHarris/status/796803163013558272	96	1478807640	In a few minutes I'll be joining immigrant families and immigrant rights activists for a post-election rally at  @chirlafund.	[]	['chirlafund']	pic.twitter.com/Si8q5Qv2vJ	KamalaHarris
6823	23.0	0.076	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	796797102588362753	429		https://twitter.com/KamalaHarris/status/796797102588362753	69	1478806200	Thank you, Team Kamala, for your extraordinary commitment and support. I’m honored to have the opportunity to be your next Senator.	[]	[]	pic.twitter.com/qY8IAiu2JJ	KamalaHarris
6824	0.0	0.1091	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796782478715486208	2877		https://twitter.com/KamalaHarris/status/796782478715486208	1230	1478802720	We can either retreat or we can fight. I intend to FIGHT for who we are. I hope you will join me.	[]	[]		KamalaHarris
6825	3.0	0.069	show, voice, power, young, future, lead, leader, powerful, inspire, courage	796762347482255361	631	https://medium.com/@KamalaHarris/no-despair-59234afd227a#.uszk9huc2	https://twitter.com/KamalaHarris/status/796762347482255361	240	1478797920	Let us have the courage to stand up for the ideals of our country. Don’t lose heart. Show heart. ...	[]	[]		KamalaHarris
6826	0.0	0.0734	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796498608870871040	1004	https://twitter.com/tariqnasheed/status/796387499274739712	https://twitter.com/KamalaHarris/status/796498608870871040	513	1478735040	Private prisons are morally wrong. It is hurtful to see them profiting today but we cannot despair. We must fight on ...	[]	[]		KamalaHarris
6827	15.0	0.09	justice, speak, country, truth, moment, equal, place, survivor, hate, opportunity	796473015345287168	2006		https://twitter.com/KamalaHarris/status/796473015345287168	802	1478728920	This is a pivotal moment in the history of our country and our ideals are at stake. We must give it our all and fight for who we are.	[]	[]		KamalaHarris
6828	0.0	0.153	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796449303506157570	1638		https://twitter.com/KamalaHarris/status/796449303506157570	525	1478723280	I intend to fight for our ideals. I intend to fight for our civil rights. And I intend to fight to make our communities stronger.	[]	[]	pic.twitter.com/aUZcVtFflK	KamalaHarris
6829	0.0	0.0794	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796255514837585920	5809		https://twitter.com/KamalaHarris/status/796255514837585920	3358	1478677080	This is a time to fight for who we are. Do not give up. Do not give in. Fight back.	[]	[]	pic.twitter.com/L8WVhLMqv1	KamalaHarris
6830	21.0	0.0714	vote, election, day, voting, november, week, register, early, find, stake	796244669625696256	981		https://twitter.com/KamalaHarris/status/796244669625696256	486	1478674440	Our ideals are at stake. Our country is at stake. Let's get to work. No retreat.	[]	[]	pic.twitter.com/tgIziaGOPr	KamalaHarris
6831	23.0	0.0577	support, campaign, teamkamala, proud, meet, hold, join, ca, honor, weekend	796241402564722688	551		https://twitter.com/KamalaHarris/status/796241402564722688	109	1478673660	I could not do any of this without you. Thank you for your support. Let's get to work!	[]	[]	pic.twitter.com/9XvvJ7SW3n	KamalaHarris
6832	0.0	0.1686	fight, stand, continue, time, progress, equality, generation, hand, month, freedom	796240908509286400	6780		https://twitter.com/KamalaHarris/status/796240908509286400	3174	1478673600	We must not despair. We must not be overwhelmed or throw up our hands. It is time to roll up our sleeves and fight for who we are!	[]	[]		KamalaHarris
