index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
0	4.0	0.092	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	554384840406360064	41	http://oag.ca.gov/human-trafficking	https://twitter.com/KamalaHarris/status/554384840406360064	51	1421010600	Today is  #HumanTrafficking Awareness Day — an opportunity to renew our commitment to ending modern day slavery in CA. ...	['HumanTrafficking']	[]		KamalaHarris
1	6.0	0.0889	californian, effort, mt, federal, san, future, seize, force, agent, doj	553290934339641344	111		https://twitter.com/KamalaHarris/status/553290934339641344	77	1420749780	Senator Boxer is a true progressive champion and a tireless advocate for California’s priorities. I wish her all the best.	[]	[]		KamalaHarris
2	9.0	0.0858	support, work, community, proud, continue, safe, sheriff, endorsement, member, strong	552318349305470978	80		https://twitter.com/KamalaHarris/status/552318349305470978	40	1420517880	And thanks to my family for always standing by my side. Now let's get back to work!  #fourmoreyears  #KDHInaugural	['fourmoreyears', 'KDHInaugural']	[]	pic.twitter.com/Kmgg1vB4v5	KamalaHarris
3	0.0	0.0667	prop, justice, equality, marriage, ca, deny, sex, student, scotus, gay	552255685006614529	99		https://twitter.com/KamalaHarris/status/552255685006614529	67	1420502940	Thank you, California.	[]	[]	pic.twitter.com/oQxL9b8lVQ	KamalaHarris
4	7.0	0.092	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	552255260073287680	13		https://twitter.com/KamalaHarris/status/552255260073287680	14	1420502880	The promise of California means the promise of equal opportunity for economic prosperity for all of its residents.	[]	[]		KamalaHarris
5	10.0	0.085	woman, event, weekend, month, action, speak, check, leader, tomorrow, national	552255128867053570	12		https://twitter.com/KamalaHarris/status/552255128867053570	14	1420502820	 #KDHInaugural	['KDHInaugural']	[]	pic.twitter.com/RewF0SUTyW	KamalaHarris
6	4.0	0.0853	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	552254814550106112	32	http://oag.ca.gov/truancy	https://twitter.com/KamalaHarris/status/552254814550106112	28	1420502760	It’s time to say that in the State of California, it is a crime for a child to go without an education.	[]	[]		KamalaHarris
7	12.0	0.092	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	552254656391290880	30	http://www.utsandiego.com/news/2015/jan/04/californias-top-cop-targets-crimes-against-kids/	https://twitter.com/KamalaHarris/status/552254656391290880	38	1420502700	In order to lift up the next generation of Californians, I am creating the Bureau of Children’s Justice. ...	[]	[]		KamalaHarris
8	12.0	0.0926	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	552254496336650240	11		https://twitter.com/KamalaHarris/status/552254496336650240	26	1420502700	To be Smart on Crime, it’s not just about reacting to problems at hand; it’s about creating opportunity & making investments in the future.	[]	[]		KamalaHarris
9	9.0	0.092	support, work, community, proud, continue, safe, sheriff, endorsement, member, strong	552254063148941313	14		https://twitter.com/KamalaHarris/status/552254063148941313	14	1420502580	As a career prosecutor, I have always known one central truth: the public and law enforcement need each other to keep our communities safe.	[]	[]		KamalaHarris
10	6.0	0.0911	californian, effort, mt, federal, san, future, seize, force, agent, doj	552253962393362433	20		https://twitter.com/KamalaHarris/status/552253962393362433	43	1420502520	Within 90 days, my office will present me with a complete review of our special agent training on implicit bias and use of force.	[]	[]		KamalaHarris
11	9.0	0.0753	support, work, community, proud, continue, safe, sheriff, endorsement, member, strong	552253042624434177	23	http://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-launches-initiative-reduce-recidivism	https://twitter.com/KamalaHarris/status/552253042624434177	22	1420502340	We’re shutting the revolving prison door with the state’s first ever Division of Recidivism Reduction and Re-entry. ...	[]	[]		KamalaHarris
12	12.0	0.1054	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	552252371825201152	16	http://oag.ca.gov/human-trafficking	https://twitter.com/KamalaHarris/status/552252371825201152	10	1420502160	Our work has made the point clear: we’re not going to stand for human trafficking in our Golden State.  ...	[]	[]		KamalaHarris
13	11.0	0.1054	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	552250934894411776	23		https://twitter.com/KamalaHarris/status/552250934894411776	9	1420501800	Today I want to express my gratitude to my husband, my family, and the People of California for putting your faith in the work we are doing.	[]	[]		KamalaHarris
14	7.0	0.0984	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	552249476769775616	22		https://twitter.com/KamalaHarris/status/552249476769775616	14	1420501500	I’ll be sworn into my second term as CA Attorney General and delivering remarks shortly; staff will be tweeting along here.  #KDHInaugural	['KDHInaugural']	[]		KamalaHarris
15	7.0	0.1352	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	552197421338337280	22		https://twitter.com/KamalaHarris/status/552197421338337280	17	1420489080	Happy to swear in LG Gavin Newsom. RT  @akoseff: All friends here. Kamala Harris is administering Gavin Newsom's oath.	[]	['akoseff']	pic.twitter.com/TLieFnymsK	KamalaHarris
16	2.0	0.1093	president, important, barackobama, obama, campaign, american, sign, endorse, good, deserve	552196076560584705	41		https://twitter.com/KamalaHarris/status/552196076560584705	30	1420488720	Congratulations to Gov. Brown on his historic fourth term; I look forward to continuing to work together for CA.	[]	[]	pic.twitter.com/Ggbt7zVukp	KamalaHarris
17	5.0	0.0818	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	551817195160748032	15	http://utsandiego.com/news/2015/jan/04/californias-top-cop-targets-crimes-against-kids/	https://twitter.com/KamalaHarris/status/551817195160748032	16	1420398420	We must keep our promise to California’s children.  ...	[]	[]		KamalaHarris
18	12.0	0.0977	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	551508773941284864	8	http://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-issues-consumer-alert-driver-license-scams	https://twitter.com/KamalaHarris/status/551508773941284864	4	1420324860	@AsmLuisAlejo's AB 60 makes driver licenses available to those of all immigration statuses, but be mindful of scams. ...	[]	['AsmLuisAlejo']		KamalaHarris
19	14.0	0.09	attorney, general, announce, settlement, file, scam, arrest, target, agree, barack_obama	551499746435923969	16	http://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-issues-consumer-alert-driver-license-scams	https://twitter.com/KamalaHarris/status/551499746435923969	41	1420322760	Driver licenses now available to those of all immigration statuses — be mindful of scams targeting these communities.  ...	[]	[]		KamalaHarris
20	7.0	0.1111	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	550801295406161920	29		https://twitter.com/KamalaHarris/status/550801295406161920	9	1420156200	Wishing all Californians a happy and healthy New Year.	[]	[]		KamalaHarris
21	7.0	0.1006	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	548645666293968896	24		https://twitter.com/KamalaHarris/status/548645666293968896	21	1419642240	A happy Kwanzaa to all who are celebrating on this great day.	[]	[]		KamalaHarris
22	7.0	0.0985	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	548572043730382848	29		https://twitter.com/KamalaHarris/status/548572043730382848	10	1419624720	Wishing all Californians a great holiday season!	[]	[]		KamalaHarris
23	11.0	0.1075	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	545997594053181441	20	http://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-announces-cramming-settlement-t-mobile	https://twitter.com/KamalaHarris/status/545997594053181441	18	1419010920	This settlement puts an end to T-Mobile's bad business practices, refunds consumers & brings transparency to bills. ...	[]	[]		KamalaHarris
24	11.0	0.1019	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	545996991990206464	11	http://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-announces-cramming-settlement-t-mobile	https://twitter.com/KamalaHarris/status/545996991990206464	15	1419010800	Today my office announced a settlement w/ T-Mobile to resolve allegations of unauthorized charges on consumers’ bills  ...	[]	[]		KamalaHarris
25	2.0	0.0802	president, important, barackobama, obama, campaign, american, sign, endorse, good, deserve	545777676766556161	28	http://instagram.com/p/wxbS3Srv1M/	https://twitter.com/KamalaHarris/status/545777676766556161	7	1418958480	Baby, it's cold outside.  #tbt  @mayaharris_  	['tbt']	['mayaharris_']	pic.twitter.com/OnuH0fNdtz	KamalaHarris
26	7.0	0.1032	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	545035154092081152	26		https://twitter.com/KamalaHarris/status/545035154092081152	19	1418781480	To all celebrating the first night of the Festival of Lights, I wish you a Happy Hanukkah!	[]	[]		KamalaHarris
27	12.0	0.0985	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	543066183193591808	26	http://instagram.com/p/weIWGnLv9t/	https://twitter.com/KamalaHarris/status/543066183193591808	8	1418312040	 #tbt  #electionnight  #sisterselfie  @mayaharris_  	['tbt', 'electionnight', 'sisterselfie']	['mayaharris_']	pic.twitter.com/6AqG2ybt6g	KamalaHarris
28	4.0	0.1267	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	542813739150749697	16	http://instagram.com/p/wb7U1pLv5v/	https://twitter.com/KamalaHarris/status/542813739150749697	18	1418251800	 #Malala Yousafzai, accepting her Nobel Peace Prize today.  #letusbuild  	['Malala', 'letusbuild']	[]	pic.twitter.com/GihIP73eIv	KamalaHarris
29	7.0	0.113	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	539849228260888576	8	https://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-encourages-californians-shop-and-donate-wisel-0	https://twitter.com/KamalaHarris/status/539849228260888576	23	1417545060	Today my office issued tips on how Californians can shop and donate wisely this holiday season.  #GivingTuesday ...	['GivingTuesday']	[]		KamalaHarris
30	6.0	0.0788	californian, effort, mt, federal, san, future, seize, force, agent, doj	538069829349933057	32		https://twitter.com/KamalaHarris/status/538069829349933057	17	1417120800	Thankful for community. Wishing all Californians a happy  #Thanksgiving!	['Thanksgiving']	[]		KamalaHarris
31	1.0	0.1015	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	537319643266830336	14	https://oag.ca.gov/news/press-releases/attorney-general-kamala-d-harris-issues-consumer-alert-scams-targeting	https://twitter.com/KamalaHarris/status/537319643266830336	28	1416941940	Today my office issued a consumer alert about possible scams targeting immigrants & their families. ...	[]	[]		KamalaHarris
32	1.0	0.1054	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	535852685954539521	30	http://iAmerica.org	https://twitter.com/KamalaHarris/status/535852685954539521	49	1416592200	Thanks to  @BarackObama millions of immigrant families have renewed hope. Learn more at   #iAmerica	['iAmerica']	['BarackObama']		KamalaHarris
33	10.0	0.1004	woman, event, weekend, month, action, speak, check, leader, tomorrow, national	535608535212503042	204		https://twitter.com/KamalaHarris/status/535608535212503042	209	1416534000	I applaud  @BarackObama's actions to fix our broken immigration system to raise accountability & expand the American Dream  #ImmigrationAction	['ImmigrationAction']	['BarackObama']		KamalaHarris
34	12.0	0.0939	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	535142677835444225	23		https://twitter.com/KamalaHarris/status/535142677835444225	8	1416422880	With my sister & niece at the  #MakingProgress Conference by  @amprog, where my sister  @mayaharris_ is a senior fellow.	['MakingProgress']	['amprog', 'mayaharris_']	pic.twitter.com/wXtzAgHVJA	KamalaHarris
35	12.0	0.0893	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	535083968027430912	12	http://americanprogress.org	https://twitter.com/KamalaHarris/status/535083968027430912	8	1416408900	Excited to speak at the  @amprog conference  #MakingProgress today. You can watch live at 11:40 AM EST at   .	['MakingProgress']	['amprog']		KamalaHarris
36	1.0	0.0914	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	533400064849612800	17		https://twitter.com/KamalaHarris/status/533400064849612800	25	1416007440	11/19 we'll discuss a vision to move America forward  @SenWarren  @CoryBooker  @SecretaryCastro  @AmbassadorPower @deBlasioNYC  @Amprog  #Progress	['Progress']	['SenWarren', 'CoryBooker', 'SecretaryCastro', 'AmbassadorPower', 'deBlasioNYC', 'Amprog']		KamalaHarris
37	12.0	0.1264	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	532217796256481281	20	http://bit.ly/1qCBvUH	https://twitter.com/KamalaHarris/status/532217796256481281	18	1415725560	This  #VeteransDay we honor the servicemembers, veterans, & families who have made great sacrifices for our country.	['VeteransDay']	[]		KamalaHarris
38	2.0	0.0824	president, important, barackobama, obama, campaign, american, sign, endorse, good, deserve	530072195855171584	49		https://twitter.com/KamalaHarris/status/530072195855171584	45	1415214000	It was a tough night for Democrats, but this morning CA is ready to get back to work.	[]	[]	pic.twitter.com/b7sYarMhaH	KamalaHarris
39	9.0	0.0904	support, work, community, proud, continue, safe, sheriff, endorsement, member, strong	529891544195547136	189		https://twitter.com/KamalaHarris/status/529891544195547136	115	1415170920	Thank you California! We have important work still ahead of us. I'm honored by tonight's victory, and I'm proud to begin the next 4 years.	[]	[]		KamalaHarris
40	13.0	0.0952	vote, time, election, county, democratic, smart, call, sunday, june, party	529831493498306560	27		https://twitter.com/KamalaHarris/status/529831493498306560	24	1415156640	Just finished voting! If you haven't already voted in CA, you have another hour to get to the polls.	[]	[]	pic.twitter.com/x9X0EIokHy	KamalaHarris
41	13.0	0.1152	vote, time, election, county, democratic, smart, call, sunday, june, party	529765512171900928	8	http://kamalaharris.org/news/voting-information/	https://twitter.com/KamalaHarris/status/529765512171900928	12	1415140860	Don't forget to vote before 8PM! Find your polling location:  ...	[]	[]		KamalaHarris
42	7.0	0.0824	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	529674862982221824	16	http://www.americanprogress.org/issues/race/report/2014/10/30/99962/women-of-color/	https://twitter.com/KamalaHarris/status/529674862982221824	23	1415119260	Great read for election day, from my sister  @mayaharris_: Women of Color: A Growing Force in the US Electorate → ...	[]	['mayaharris_']		KamalaHarris
43	13.0	0.1054	vote, time, election, county, democratic, smart, call, sunday, june, party	528320400900386816	18		https://twitter.com/KamalaHarris/status/528320400900386816	14	1414796340	Wishing everyone a safe, happy Halloween, and remember to vote. Election day is next Tuesday. Oh, and  #GoGiants!	['GoGiants']	[]	pic.twitter.com/1AfJWj2iuG	KamalaHarris
44	4.0	0.1038	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	528258688034017281	3	http://bit.ly/1s0WOj8	https://twitter.com/KamalaHarris/status/528258688034017281	19	1414781640	Californians have recently received scam bills for newspaper subscriptions. Tips to ID, avoid, and report this scam →	[]	[]		KamalaHarris
45	11.0	0.1111	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	527663377313988608	49		https://twitter.com/KamalaHarris/status/527663377313988608	35	1414639680	World series champs! Great season  @SFGiants.  #OctoberTogether  #OrangeOctober  #EvenYears	['OctoberTogether', 'OrangeOctober', 'EvenYears']	['SFGiants']	pic.twitter.com/4UZd6msm7i	KamalaHarris
46	13.0	0.0904	vote, time, election, county, democratic, smart, call, sunday, june, party	527651890876915712	87		https://twitter.com/KamalaHarris/status/527651890876915712	37	1414636980	Watching the  @SFGiants in front of City Hall with my dedicated staff. Keep it up!  #OctoberTogether  #Game7	['OctoberTogether', 'Game7']	['SFGiants']	pic.twitter.com/NRlDNtTjFM	KamalaHarris
47	4.0	0.0923	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	527607513479659520	9	http://1.usa.gov/1wFdQYm	https://twitter.com/KamalaHarris/status/527607513479659520	14	1414626360	My office is teaming up with  @TheJusticeDept to train CA workers on how to ID signs of labor trafficking & report it. 	[]	['TheJusticeDept']		KamalaHarris
48	12.0	0.1184	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	527532401702887424	14	http://bit.ly/100yPt4	https://twitter.com/KamalaHarris/status/527532401702887424	18	1414608480	Officer Shaun Diamond bravely gave his life in the line of duty, and we are enormously grateful for his sacrifice. 	[]	[]		KamalaHarris
49	4.0	0.087	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	527193926159974400	1	http://bit.ly/1DrMEh1	https://twitter.com/KamalaHarris/status/527193926159974400	12	1414527780	There were 167 data breaches reported in California last year involving 18.5M personal records. More info & tips →  .	[]	[]		KamalaHarris
50	1.0	0.1022	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	527188572164472832	6	http://bit.ly/1yGMVf3	https://twitter.com/KamalaHarris/status/527188572164472832	6	1414526520	CA has lost another dedicated law enf. officer in a senseless tragedy. My sympathies to Deputy Kostiuchenko’s family. 	[]	[]		KamalaHarris
51	8.0	0.0802	week, ag, fight, valley, night, hold, win, big, forward, policy	526573896972005376	36		https://twitter.com/KamalaHarris/status/526573896972005376	22	1414379940	Great  @SFGiants win. One more.  #OctoberTogether  #Shutout	['OctoberTogether', 'Shutout']	['SFGiants']		KamalaHarris
52	11.0	0.1073	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	525847706162298881	88	http://bit.ly/1DKcUVM	https://twitter.com/KamalaHarris/status/525847706162298881	70	1414206780	Today's tragic events remind us that CA law enforcement officers put their lives on the line every day to protect us.	[]	[]		KamalaHarris
53	12.0	0.0916	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	525761376111714304	16	http://www.padilla4sofs.com/pledgetoprotect	https://twitter.com/KamalaHarris/status/525761376111714304	20	1414186200	I stand with leaders like @SenAlexPadilla to expand  #VotingRights. Pledge your support:  	['VotingRights']	['SenAlexPadilla']	pic.twitter.com/9ge8I2w7w2	KamalaHarris
54	14.0	0.0926	attorney, general, announce, settlement, file, scam, arrest, target, agree, barack_obama	525748616242409473	6		https://twitter.com/KamalaHarris/status/525748616242409473	6	1414183200	Great to meet with Attorney General Holder today to talk about Smart on Crime approaches to keeping our communities safe.	[]	[]		KamalaHarris
55	7.0	0.1398	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	525385573868240897	36		https://twitter.com/KamalaHarris/status/525385573868240897	43	1414096620	Wishing all a Happy  #Diwali, a celebration of the power within each of us to fill the darkness with light.  #SaalMubarak	['Diwali', 'SaalMubarak']	[]		KamalaHarris
56	9.0	0.0913	support, work, community, proud, continue, safe, sheriff, endorsement, member, strong	525319883408433152	16	http://www.ImInPledge.com	https://twitter.com/KamalaHarris/status/525319883408433152	15	1414080960	Today is  @BeyondDiff National Be Kind Online Day. Join me in the pledge:   #iminpledge	['iminpledge']	['BeyondDiff']	pic.twitter.com/aByzeg8CA8	KamalaHarris
57	6.0	0.1749	californian, effort, mt, federal, san, future, seize, force, agent, doj	524278742508511232	8	http://bit.ly/1t5SjZG	https://twitter.com/KamalaHarris/status/524278742508511232	29	1413832740	Major meth bust by CA DOJ task forces: 22 arrested, 500 lbs of meth and $700k seized. →  	[]	[]	pic.twitter.com/h0spWHFp1d	KamalaHarris
58	7.0	0.0818	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	522919187908681728	13		https://twitter.com/KamalaHarris/status/522919187908681728	11	1413508620	Had a great lunch with my staff today in LA.  #WorkingLunch	['WorkingLunch']	[]	pic.twitter.com/vhC8qjsPgi	KamalaHarris
59	14.0	0.0805	attorney, general, announce, settlement, file, scam, arrest, target, agree, barack_obama	522842866825961474	6	http://bit.ly/1wNmtyI	https://twitter.com/KamalaHarris/status/522842866825961474	14	1413490380	Universally defining recidivism is a fundamentally important issue if we are to be smart on crime.	[]	[]		KamalaHarris
60	5.0	0.1394	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	522419644754190336	15	http://youtu.be/9_A3zD7lcwg	https://twitter.com/KamalaHarris/status/522419644754190336	17	1413389520	Elementary school truancy leads to higher dropout rates, which is why I'm fighting to reduce it. Watch my new ad: 	[]	[]		KamalaHarris
61	6.0	0.1056	californian, effort, mt, federal, san, future, seize, force, agent, doj	521723849440636928	7	http://bit.ly/1z4RAeH	https://twitter.com/KamalaHarris/status/521723849440636928	21	1413223620	Spyware allowed  @AaronsInc franchisees to illegally capture screenshots & activate the webcam on rented computers →  .	[]	['AaronsInc']		KamalaHarris
62	6.0	0.1036	californian, effort, mt, federal, san, future, seize, force, agent, doj	521721199970099201	8	http://bit.ly/1z4RAeH	https://twitter.com/KamalaHarris/status/521721199970099201	7	1413222960	Settlement with  @AaronsInc over spyware & unfair business practices includes $25 M in restitution for Californians →  .	[]	['AaronsInc']		KamalaHarris
63	5.0	0.076	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	520276463329632256	54		https://twitter.com/KamalaHarris/status/520276463329632256	16	1412878500	With  @SenGillibrand,  @katiecouric backstage at the  #VFSummit after a thoughful policy talk.	['VFSummit']	['SenGillibrand', 'katiecouric']	pic.twitter.com/jn48QW1Sqm	KamalaHarris
64	12.0	0.0866	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	520264274216644608	16		https://twitter.com/KamalaHarris/status/520264274216644608	22	1412875620	We need to replace the term 'revenge porn' with 'cyber exploitation’ - and my office is prosecuting one of the first cases.  #VFSummit	['VFSummit']	[]		KamalaHarris
65	5.0	0.1222	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	520263773891080192	6		https://twitter.com/KamalaHarris/status/520263773891080192	11	1412875500	If a child is chronically truant from elem. school, he/she is 4x more likely to drop out, become a perpetrator or victim of crime.  #VFSummit	['VFSummit']	[]		KamalaHarris
66	12.0	0.0862	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	520262904168611840	25		https://twitter.com/KamalaHarris/status/520262904168611840	26	1412875260	A child denied an education is tantamount to a crime.  #VFSummit with  @SenGillibrand,  @katiecouric	['VFSummit']	['SenGillibrand', 'katiecouric']		KamalaHarris
67	14.0	0.1073	attorney, general, announce, settlement, file, scam, arrest, target, agree, barack_obama	519893165940031488	6	http://bit.ly/1t2VVfF	https://twitter.com/KamalaHarris/status/519893165940031488	11	1412787120	$105M  @ATT settlement announced today with  @FCC &  @FTC over 'mobile cramming' charges.	[]	['ATT', 'FCC', 'FTC']		KamalaHarris
68	2.0	0.1056	president, important, barackobama, obama, campaign, american, sign, endorse, good, deserve	519585287421186049	16		https://twitter.com/KamalaHarris/status/519585287421186049	13	1412713740	More good news RT  @AP: BREAKING: Federal appeals court strikes down gay marriage bans in Idaho, Nevada.	[]	['AP']		KamalaHarris
69	0.0	0.1544	prop, justice, equality, marriage, ca, deny, sex, student, scotus, gay	519248938885337088	25	http://bit.ly/1nb2jiw	https://twitter.com/KamalaHarris/status/519248938885337088	39	1412633520	Today’s  #SCOTUS decision is a win for equality, but many LGBT couples are still being denied their full civil rights.	['SCOTUS']	[]		KamalaHarris
70	12.0	0.0866	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	519219507001188352	23	http://bit.ly/1nb2jiw	https://twitter.com/KamalaHarris/status/519219507001188352	24	1412626500	I urge the courts to move swiftly to ensure that every American has the right to marry the person they love. 	[]	[]		KamalaHarris
71	2.0	0.0936	president, important, barackobama, obama, campaign, american, sign, endorse, good, deserve	519202879542808576	12	http://bit.ly/ZreaOq	https://twitter.com/KamalaHarris/status/519202879542808576	19	1412622540	$1M grant will fund new Los Angeles-based anti-meth team in California.  	[]	[]	pic.twitter.com/djhhd2g0PW	KamalaHarris
72	7.0	0.1033	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	518184720954580992	47		https://twitter.com/KamalaHarris/status/518184720954580992	25	1412379780	Surrounded by family and friends last weekend to celebrate my recent marriage.	[]	[]	pic.twitter.com/qEi3gDrjaL	KamalaHarris
73	11.0	0.131	california, protect, consumer, officer, bill, privacy, service, forget, loss, protection	517193782929158144	24	http://bit.ly/1v3q4b9	https://twitter.com/KamalaHarris/status/517193782929158144	23	1412143560	We will never forget Officer Jordan Corder's service and sacrifice.	[]	[]		KamalaHarris
74	5.0	0.1055	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	516995683211935745	3	http://online.wsj.com/articles/marc-benioff-wife-donate-500-000-to-help-migrant-children-1412029642	https://twitter.com/KamalaHarris/status/516995683211935745	1	1412096340	The Benioffs’ donation adds great momentum to a compassionate & common-sense response to this humanitarian crisis.  ...	[]	[]		KamalaHarris
75	0.0	0.09	prop, justice, equality, marriage, ca, deny, sex, student, scotus, gay	516018113133805568	28		https://twitter.com/KamalaHarris/status/516018113133805568	24	1411863240	AB 2501 will curtail the gay panic defense. Thank you  @JerryBrownGov &  @AsmSusanBonilla for standing for this serious issue.	[]	['JerryBrownGov', 'AsmSusanBonilla']		KamalaHarris
76	1.0	0.0947	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	516009248635899904	32		https://twitter.com/KamalaHarris/status/516009248635899904	30	1411861140	I applaud  @JerryBrownGov for signing legislation to help ensure unaccompanied minors have access to due process and legal representation.	[]	['JerryBrownGov']		KamalaHarris
77	1.0	0.0998	family, hope, healthcare, office, jerrybrowngov, birthday, long, mortgage, company, drug	515270619009519616	37	http://bit.ly/1wMSSGp	https://twitter.com/KamalaHarris/status/515270619009519616	50	1411685040	Attorney General Holder’s leadership and integrity have made America a safer, better, and more just nation.	[]	[]		KamalaHarris
78	7.0	0.1149	happy, friend, year, california, celebrate, conference, country, serve, benefit, love	514922199053258752	27		https://twitter.com/KamalaHarris/status/514922199053258752	23	1411601940	L’Shanah Tovah! Wishing Californians celebrating  #RoshHashanah a happy, healthy and peaceful new year.	['RoshHashanah']	[]		KamalaHarris
79	3.0	0.096	law, tune, receive, equal, pay, website, large, include, lose, askkamala	512994586575118336	16	http://ItsOnUs.org	https://twitter.com/KamalaHarris/status/512994586575118336	23	1411142400	 #ItsOnUs to stop sexual assault. Take the pledge to be part of the solution →   & spread the word.	['ItsOnUs']	[]		KamalaHarris
80	4.0	0.1173	state, human_trafficking, join, speak, issue, discuss, convention, report, challenge, gang	511961256278769666	14	https://www.youtube.com/watch?v=Ax3ev0Qt_jg	https://twitter.com/KamalaHarris/status/511961256278769666	18	1410896040	Although they may seem small, their issues are not small.  #EveryKidCounts ...	['EveryKidCounts']	[]		KamalaHarris
81	5.0	0.1226	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	511913524797243392	3	http://bit.ly/1uRcW9e	https://twitter.com/KamalaHarris/status/511913524797243392	5	1410884640	Good read via  @UTSanDiego on  #EveryKidCounts truancy legislation:  . Show your support here:  .	['EveryKidCounts']	['UTSanDiego']		KamalaHarris
82	12.0	0.092	make, honor, crime, stand, homeowner, lead, sacrifice, award, court, reform	511668241987428353	11	http://gov.ca.gov/news.php?id=18698	https://twitter.com/KamalaHarris/status/511668241987428353	13	1410826140	Honored to join  @JerryBrownGov today to present Public Safety Officer Medal of Valor awards.  ...	[]	['JerryBrownGov']	pic.twitter.com/orJ9NBsWFu	KamalaHarris
83	6.0	0.0794	californian, effort, mt, federal, san, future, seize, force, agent, doj	511612674099404800	22		https://twitter.com/KamalaHarris/status/511612674099404800	13	1410812940	So proud of my brother in law @_TonyWest_. It's his last day at  #DOJ, where he was a champion for equality.	['DOJ']	['_TonyWest_']	pic.twitter.com/pXFF5XVKO9	KamalaHarris
84	5.0	0.1111	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	510575803268988928	8	http://www.capradio.org/articles/2014/09/12/truancy-rising-in-california-worst-among-low-income-students,-minorities/	https://twitter.com/KamalaHarris/status/510575803268988928	12	1410565680	Truancy Rising In CA; Worst Among Low-Income Students, Minorities - via  @adlerben  @CapRadioNews  #EveryKidCounts ...	['EveryKidCounts']	['adlerben', 'CapRadioNews']		KamalaHarris
85	5.0	0.1412	ca, truancy, talk, child, school, homeowner_bill, reduce, crisis, foreclosure, read	510525095203176449	6	http://bit.ly/1AGrkmy	https://twitter.com/KamalaHarris/status/510525095203176449	10	1410553620	African American elem. students in CA are chronically truant at nearly 4xs the rate of all students.   #EveryKidCounts	['EveryKidCounts']	[]		KamalaHarris
