index	dominant_topic_no	topic_contribution_percentage	topic_keyword	id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username
21	5.0	0.1493	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1132716782295408646	9396	http://JoeBiden.com/Join	https://twitter.com/JoeBiden/status/1132716782295408646	1657	1558895700	I’m running to offer our country a different path. Not back to a past that never was, but to a future that lives up to our founding ideals and fulfills our true promise as a country. If you’re with me, join our campaign today:	[]	[]		JoeBiden
22	3.0	0.1615	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1132383084446281728	8191	https://www.npr.org/sections/health-shots/2019/05/21/725059882/poll-many-rural-americans-struggle-with-financial-insecurity-access-to-health-ca	https://twitter.com/JoeBiden/status/1132383084446281728	1863	1558816140	Across the country, too many families are being left behind. We’ve got to rebuild an inclusive middle class where everybody — regardless of race, gender, religion, ethnicity, sexual orientation, or disability — gets a fair shot. ...	[]	[]		JoeBiden
23	7.0	0.1582	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1132343069355991040	1476		https://twitter.com/JoeBiden/status/1132343069355991040	290	1558806600	With so much happening on the campaign, we want to make sure you’re up-to-date on the latest news. Text JOIN right now to 30330 to make sure you don’t miss a thing!	[]	[]		JoeBiden
24	7.0	0.1329	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1132296512224894976	7769		https://twitter.com/JoeBiden/status/1132296512224894976	1530	1558795500	Let me make one thing clear, the promise of this nation will not be extinguished on my watch.	[]	[]	pic.twitter.com/2v21dxil7K	JoeBiden
25	7.0	0.1354	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1132017423312252929	9258		https://twitter.com/JoeBiden/status/1132017423312252929	1647	1558728960	I can promise you this: I will do whatever it takes to make progress on the issues that matter most.	[]	[]	pic.twitter.com/Ta7066wGlB	JoeBiden
26	7.0	0.1374	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1131686241693573121	9455		https://twitter.com/JoeBiden/status/1131686241693573121	1834	1558650000	I know how to make government work — not because I’ve talked or tweeted about it. But because I’ve done it.	[]	[]	pic.twitter.com/gHn7DJP4pO	JoeBiden
27	3.0	0.2081	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1131648787418685440	3001	https://twitter.com/SEIU/status/1131561297525596160	https://twitter.com/JoeBiden/status/1131648787418685440	709	1558641060	I’m proud to stand with  @SEIU and workers across the country today in the  #FightFor15. We must restore the dignity of work and ensure everyone’s treated with respect. That starts with raising the minimum wage to $15, strengthening our unions, and creating safe work environments. ...	['FightFor15']	['SEIU']		JoeBiden
28	4.0	0.1559	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1131545449201061889	17170		https://twitter.com/JoeBiden/status/1131545449201061889	4307	1558616400	Over the last year, six children have tragically died in US custody at the border. It’s unacceptable. It’s not who we are. And silence is complicity. It’s on all of us to stand up and speak out. America is a nation of immigrants. We must guarantee everyone's treated with dignity.	[]	[]		JoeBiden
29	5.0	0.1962	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1131355813757374465	5870		https://twitter.com/JoeBiden/status/1131355813757374465	1037	1558571220	On Saturday, we officially kicked off our campaign in Philadelphia — the city that brought our nation together over 200 years ago. I’m running for president to unite our country, because when we come together and act as one America there’s nothing we can’t accomplish.	[]	[]	pic.twitter.com/syRNWo5c6i	JoeBiden
30	0.0	0.169	time, violence, end, change, head, student, barackobama, stop, step, ready	1131339456399781891	5693		https://twitter.com/JoeBiden/status/1131339456399781891	1410	1558567320	In the 25 years since we passed the Violence Against Women Act, we’ve made great strides in protecting women from abuse. But the latest reauthorization is being held up by the  @NRA. It’s outrageous. This shouldn’t be a partisan issue—the Senate should pass the  #VAWA immediately.	['VAWA']	['NRA']		JoeBiden
31	7.0	0.1345	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1130982857172766720	9683		https://twitter.com/JoeBiden/status/1130982857172766720	2025	1558482300	Our politics today has become so mean and petty — it traffics in division and our president is the divider in chief. This is not who we are.	[]	[]	pic.twitter.com/M8geqIO5P0	JoeBiden
32	3.0	0.1384	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1130956684136857600	4556		https://twitter.com/JoeBiden/status/1130956684136857600	938	1558476060	We were born of an idea that every single person — no matter where they come from — can achieve anything if they work at it.	[]	[]	pic.twitter.com/uczQ2fBRM6	JoeBiden
33	7.0	0.1421	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1130931543856287744	8922	https://go.joebiden.com/chip-in	https://twitter.com/JoeBiden/status/1130931543856287744	1012	1558470060	That’s why I’ve spent my whole career fighting — and I will continue to fight — like hell so that no one ever has to make that walk again. If you’re with me, I hope you'll join my campaign and chip in what you can:	[]	[]		JoeBiden
34	4.0	0.1517	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1130931542434439173	6680		https://twitter.com/JoeBiden/status/1130931542434439173	762	1558470060	My dad had to make that walk in Scranton, Pennsylvania. It wasn’t until I was older that I realized how hard it must have been for him. But he was not alone. This story isn’t unique to the Bidens. Too many people around this country have had to make that walk.	[]	[]		JoeBiden
35	7.0	0.1546	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1130931541377474561	5013		https://twitter.com/JoeBiden/status/1130931541377474561	669	1558470060	And he doesn’t understand that the longest walk a parent can make is up a short flight of stairs to their child’s bedroom to say, honey, I'm sorry. We have to move. You can’t go back to your school. You won’t see your friends because Daddy or Mommy lost their job.	[]	[]		JoeBiden
36	7.0	0.1562	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1130931540542787585	6452		https://twitter.com/JoeBiden/status/1130931540542787585	953	1558470060	Trump doesn’t understand the struggles working folks go through. He doesn’t understand what it’s like to worry you will lose the roof over your head. He doesn’t understand what it’s like to wonder if you’ll be able to put food on the table.	[]	[]		JoeBiden
37	5.0	0.1907	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1130931539833950208	34073		https://twitter.com/JoeBiden/status/1130931539833950208	5574	1558470060	Yesterday, Trump tried to attack me at his campaign rally by saying I abandoned Pennsylvania. I’ve never forgotten where I came from. My family did have to leave Pennsylvania when I was 10 — we moved to Delaware where my Dad found a job that could provide for our family.	[]	[]		JoeBiden
38	1.0	0.1979	woman, year, life, man, forward, honor, move, word, clear, incredible	1130866163783806981	13261		https://twitter.com/JoeBiden/status/1130866163783806981	3536	1558454460	States across the nation are passing extreme laws that violate a woman’s constitutional right to choose. These bills are a blatant attempt to overturn Roe v Wade. It's wrong. It's pernicious. We must  #StopTheBans and ensure this choice remains between a woman and her doctor.	['StopTheBans']	[]	pic.twitter.com/J4FL9nQgol	JoeBiden
39	5.0	0.2043	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129900458905100289	7597	http://JoeBiden.com/Join	https://twitter.com/JoeBiden/status/1129900458905100289	1251	1558224180	Thank you to everyone who joined us in Philadelphia, attended watch parties in all 50 states and Puerto Rico, and tuned in across the nation. We're just getting started. I know if we work together, there's nothing we can't do. Sign up to join us:  	[]	[]	pic.twitter.com/EL4OSyW1NI	JoeBiden
40	5.0	0.145	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129839986415681537	2035		https://twitter.com/JoeBiden/status/1129839986415681537	359	1558209780	Thanks so much for following along this afternoon! Follow  @TeamJoe to stay up-to-date on everything happening on the campaign.  #TeamJoe signing off!	['TeamJoe']	['TeamJoe']		JoeBiden
41	7.0	0.1322	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1129835865478455298	5493		https://twitter.com/JoeBiden/status/1129835865478455298	1210	1558208820	It’s time we pick our heads up, come together, and remember our best days are still ahead.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/Ke9vCO1aBD	JoeBiden
42	5.0	0.1423	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129820483548057600	2314		https://twitter.com/JoeBiden/status/1129820483548057600	609	1558205160	America has stood as a beacon of hope around the world for generations.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/cFPN8D8qDW	JoeBiden
43	3.0	0.1349	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1129819469050798080	1780		https://twitter.com/JoeBiden/status/1129819469050798080	469	1558204920	Joe helped make government work before, and he’ll make it work again.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/E5vA58zhcL	JoeBiden
44	5.0	0.1349	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129817884191076352	3196		https://twitter.com/JoeBiden/status/1129817884191076352	756	1558204500	At the core of our campaign is a simple idea: we are at our best when we’re one America.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/92bQIcV7wp	JoeBiden
45	2.0	0.1437	romney, plan, ryan, call, medicare, child, put, cut, give, health	1129816323264057345	2701		https://twitter.com/JoeBiden/status/1129816323264057345	775	1558204140	We choose hope over fear, truth over lies, and unity over division.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/rg0wC4irnC	JoeBiden
46	5.0	0.1448	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129815340756721664	1402		https://twitter.com/JoeBiden/status/1129815340756721664	418	1558203900	It’s up to every generation to do the work to protect and perfect our democracy.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/X7YlONYEkF	JoeBiden
47	3.0	0.158	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1129814026534510592	1481		https://twitter.com/JoeBiden/status/1129814026534510592	386	1558203600	Joe introduced one of the first climate change bills in the Senate and has been at the forefront of the fight ever since. As president, he’ll take aggressive action to protect our planet for future generations.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/8gADghxGuw	JoeBiden
48	3.0	0.145	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1129811790815289346	1448		https://twitter.com/JoeBiden/status/1129811790815289346	452	1558203060	From ensuring everyone has quality, affordable health care to action on climate change — everything is on the line in this election.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/hUHBwEpd6y	JoeBiden
49	5.0	0.1593	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129811393480462338	1312		https://twitter.com/JoeBiden/status/1129811393480462338	358	1558203000	Our nation was founded on the principles of equality, equity, and fairness. But from day one, America has failed to live up to that promise for most of its people. We must do better. We can do better.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/HEyxi8MGyI	JoeBiden
50	2.0	0.1237	romney, plan, ryan, call, medicare, child, put, cut, give, health	1129810677671944192	1679		https://twitter.com/JoeBiden/status/1129810677671944192	479	1558202820	Simply put: we are better than this.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/DKObz89vo8	JoeBiden
51	0.0	0.1237	time, violence, end, change, head, student, barackobama, stop, step, ready	1129810475129212928	1256		https://twitter.com/JoeBiden/status/1129810475129212928	358	1558202760	We the People. Those three words changed everything.  #TeamJoe	['TeamJoe']	[]	pic.twitter.com/YBZQumFBzK	JoeBiden
52	5.0	0.1801	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129808710245781504	789	http://JoeBiden.com/Live	https://twitter.com/JoeBiden/status/1129808710245781504	177	1558202340	.  @TeamJoe here! We’re taking over to keep you in the loop on our campaign’s official kickoff in Philadelphia. If you aren’t already, head to   to tune in.	[]	['TeamJoe']		JoeBiden
53	5.0	0.1603	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129808141099700225	2271	http://JoeBiden.com/Live	https://twitter.com/JoeBiden/status/1129808141099700225	407	1558202220	I’m about to take the stage, so I’m handing over the account to my staff to make sure you don’t miss a thing. Head to   to tune in as we launch our campaign.	[]	[]		JoeBiden
54	1.0	0.1403	woman, year, life, man, forward, honor, move, word, clear, incredible	1129807915634876417	3438		https://twitter.com/JoeBiden/status/1129807915634876417	306	1558202160	The life of my love — the love of my life — the person who put our family back together. I love you, Jilly!  @DrBiden	[]	['DrBiden']		JoeBiden
55	2.0	0.1374	romney, plan, ryan, call, medicare, child, put, cut, give, health	1129806433258749957	12350		https://twitter.com/JoeBiden/status/1129806433258749957	2831	1558201800	Over 200 years ago, our nation was born out of a bold statement: We the People. Not You. Not Me. But We.	[]	[]	pic.twitter.com/lpZQhhHCIc	JoeBiden
56	5.0	0.1523	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129806203305881602	4205	https://www.pscp.tv/w/b7A9JDFvUEVMQkJiT2xyS2R8MU95S0FwbmJidmJ4YmqL7Qo5W2BC4o3fdQxi5JnH8p1BXEFirCJq7OhiaVTt	https://twitter.com/JoeBiden/status/1129806203305881602	1391	1558201740	Watch Live: Joe Biden Officially Launches Campaign for President ...	[]	[]		JoeBiden
57	5.0	0.1704	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129801214198210560	2278	http://JoeBiden.com/Live	https://twitter.com/JoeBiden/status/1129801214198210560	441	1558200540	I’m so excited to be in Philadelphia — the birthplace of American democracy — to launch our campaign. I’ll be taking the stage soon, head to   to tune in.	[]	[]		JoeBiden
58	3.0	0.1487	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1129532101605433345	7182		https://twitter.com/JoeBiden/status/1129532101605433345	1231	1558136400	No one should be fired, denied a home or access to services because of who they are or who they love. But that’s not the reality for many LGBTQ Americans. Today’s historic passage of the  #EqualityAct moves us one step closer to righting this wrong — the Senate should act now.	['EqualityAct']	[]		JoeBiden
59	5.0	0.1693	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129511411133108226	2259	http://JoeBiden.com/Live	https://twitter.com/JoeBiden/status/1129511411133108226	517	1558131480	At the core of our campaign is the idea that we always do better when we act as one America. If we choose unity over division there’s nothing we can’t do. Tune in tomorrow at 1 PM ET to join us as we kick off our campaign in Philadelphia:  	[]	[]	pic.twitter.com/p7YbYtSCYG	JoeBiden
60	3.0	0.1517	work, stand, fight, tomorrow, proud, act, teacher, pay, future, world	1129467118691373056	1117	https://twitter.com/nvassemblydems/status/1129410368843837440	https://twitter.com/JoeBiden/status/1129467118691373056	229	1558120920	Thank you to the  @NVAssemblyDems &  @NVSenateDems for their hard work — and the people of Nevada for making this a reality. The Silver State is in good hands with these women leading the way. ...	[]	['NVAssemblyDems', 'NVSenateDems']		JoeBiden
61	4.0	0.1509	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1129182201151676419	6274		https://twitter.com/JoeBiden/status/1129182201151676419	1265	1558052940	Our campaign is built on restoring the American idea, that all men and women are created equal. That’s why we’re basing our campaign in Philadelphia, Pennsylvania -- the birthplace of this great experiment, American democracy.	[]	[]	pic.twitter.com/G1JPu0E5Jk	JoeBiden
62	7.0	0.1603	make, vote, election, hope, make_sure, folk, senate, progress, visit, win	1129163367762092033	1157	http://JoeBiden.com/PhillyRally	https://twitter.com/JoeBiden/status/1129163367762092033	319	1558048500	Los EEUU fueron fundados con una simple frase: We the people. Nosotros el Pueblo. Me postulo para Presidente para unificar nuestro país y asegurar que alcancemos el ideal de nuestros fundadores. Únase este sábado en Filadelfia para lanzar nuestra campaña:  	[]	[]	pic.twitter.com/kWlWwQzklI	JoeBiden
63	5.0	0.1771	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1129135685665984514	8424	http://JoeBiden.com/PhillyRally	https://twitter.com/JoeBiden/status/1129135685665984514	1701	1558041900	I’m running for president to restore the soul of this nation, rebuild its backbone — the middle class, and unify all Americans. If you’re with me, join us as we launch our campaign in Philadelphia this Saturday:  	[]	[]	pic.twitter.com/Ib7TWqFNUh	JoeBiden
64	4.0	0.1495	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1128758197869850624	2621		https://twitter.com/JoeBiden/status/1128758197869850624	384	1557951900	It was good to be back in New Hampshire! Thank you to everyone who came out to join us in Hampton, Manchester, and Nashua.	[]	[]	pic.twitter.com/EEQeowo1yG	JoeBiden
65	4.0	0.1505	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1128736808114765824	5154		https://twitter.com/JoeBiden/status/1128736808114765824	929	1557946800	Thank you to the hundreds of people who joined us yesterday in the cold and rain in Nashua, NH. Our political system is broken, but I’m more optimistic about America’s chances today than I have ever been. If we come together and remember who we are, there’s nothing we can’t do.	[]	[]	pic.twitter.com/3xwB6lPnDc	JoeBiden
66	1.0	0.2359	woman, year, life, man, forward, honor, move, word, clear, incredible	1128669112698380294	49457		https://twitter.com/JoeBiden/status/1128669112698380294	11379	1557930660	Republicans in AL, FL, GA, and OH are ushering in laws that clearly violate Roe v Wade and they should be declared unconstitutional. Roe v Wade is settled law and should not be overturned. This choice should remain between a woman and her doctor.	[]	[]		JoeBiden
67	0.0	0.1566	time, violence, end, change, head, student, barackobama, stop, step, ready	1128438592022425600	5987	https://www.washingtonblade.com/2019/05/13/exclusive-trump-comes-out-against-equality-act/	https://twitter.com/JoeBiden/status/1128438592022425600	1368	1557875700	Everyone deserves to be treated with dignity and respect under the law—regardless of who they are or who they love. Now is not the time to back down. We must stand up to this Administration's intolerance and ensure America lives up to our founding ideals. ...	[]	[]		JoeBiden
68	4.0	0.173	country, america, american, back, good, middle_class, give, tax, mitt_romney, build	1128384484867371008	4146	https://www.usatoday.com/story/news/nation/2019/05/09/health-insurance-1-1-million-more-americans-lost-coverage-2018/1140304001/	https://twitter.com/JoeBiden/status/1128384484867371008	1086	1557862800	We simply cannot accept that the number of uninsured Americans is growing. We need to defend the Affordable Care Act and build upon the progress we made to ensure every American has access to high quality, affordable health care. ...	[]	[]		JoeBiden
69	5.0	0.1834	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1128035443918954496	9358	http://JoeBiden.com/PhillyRally	https://twitter.com/JoeBiden/status/1128035443918954496	1856	1557779580	This Saturday, we’re officially launching our campaign to unite this country in Philadelphia — the city that first brought our nation together over 200 years ago. We’d love to see you there, head to   to RSVP and learn more.	[]	[]	pic.twitter.com/feuLM8WnAN	JoeBiden
70	1.0	0.1471	woman, year, life, man, forward, honor, move, word, clear, incredible	1127972346416041984	3695	https://twitter.com/JeanneShaheen/status/1120296473906819072	https://twitter.com/JoeBiden/status/1127972346416041984	1060	1557764520	Every American should be encouraged to exercise their right to vote. I stand with  @JeanneShaheen in opposing the voter suppression law that makes it harder for students in New Hampshire to participate in our political process. This law should be overturned. ...	[]	['JeanneShaheen']		JoeBiden
71	5.0	0.1774	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1127696954689896448	2943	http://JoeBiden.com/PhillyRally	https://twitter.com/JoeBiden/status/1127696954689896448	615	1557698880	Join us in Philadelphia on Saturday, May 18th, as we officially launch our campaign! Head to   to RSVP today.	[]	[]		JoeBiden
72	5.0	0.2056	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1127667762682376192	1277	http://JoeBiden.com/Host	https://twitter.com/JoeBiden/status/1127667762682376192	252	1557691920	Our campaign starts at the local level. Neighbors talking with neighbors, communities coming together—that’s how we’ll change the country. That’s why we’re organizing watch parties all across this nation to launch our campaign. Sign up to host yours today.	[]	[]		JoeBiden
73	0.0	0.1326	time, violence, end, change, head, student, barackobama, stop, step, ready	1127635298500800512	2537	https://www.mobilize.us/joebiden/event/92127/	https://twitter.com/JoeBiden/status/1127635298500800512	506	1557684180	New Hampshire, we’re heading to Manchester tomorrow and we’d love to see you there! Head to  ... to RSVP.	[]	[]		JoeBiden
74	1.0	0.1692	woman, year, life, man, forward, honor, move, word, clear, incredible	1127581192444882945	38324		https://twitter.com/JoeBiden/status/1127581192444882945	3393	1557671280	My mom was an incredible woman, and I miss her. She would always tell us that “courage is the greatest virtue, because without courage you cannot love with abandon.” She lived her life that way, loving us with abandon. I want to wish every mother out there a Happy Mother’s Day.	[]	[]	pic.twitter.com/zlpNBjY79g	JoeBiden
75	5.0	0.2514	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1127337088418963456	3221	http://JoeBiden.com/Events	https://twitter.com/JoeBiden/status/1127337088418963456	685	1557613080	 #TeamJoe is hosting house parties across the country to help kick off our campaign. RSVP at   to attend a watch party in your community.	['TeamJoe']	[]		JoeBiden
76	5.0	0.1349	campaign, family, jill, nation, friend, ohio, community, state, find, bring	1126966390680723456	1871	http://JoeBiden.com/Events	https://twitter.com/JoeBiden/status/1126966390680723456	365	1557524700	New Hampshire, we’re taking our campaign your way next week! Head to   to find an event near you.	[]	[]		JoeBiden
